log_id,snapshot_time,cpu_percent,ram_usage_mb,pid
2300,2026-04-10 01:48:14,69.94,10666,57
2301,2026-04-10 01:48:19,75.61,15029,476
2302,2026-04-10 01:48:24,28.39,15112,480
2303,2026-04-10 01:48:29,36.34,9433,255
2304,2026-04-10 01:48:34,72.45,3131,257
2305,2026-04-10 01:48:39,3.23,8998,412
2306,2026-04-10 01:48:44,83.84,15493,185
2307,2026-04-10 01:48:49,52.61,10517,150
2308,2026-04-10 01:48:54,23.72,12049,75
2309,2026-04-10 01:48:59,6.6,10735,378
2310,2026-04-10 01:49:04,87.58,3339,432
2311,2026-04-10 01:49:09,67.7,2907,293
2312,2026-04-10 01:49:14,38.32,14892,163
2313,2026-04-10 01:49:19,57.61,2963,443
2314,2026-04-10 01:49:24,0.57,11908,242
2315,2026-04-10 01:49:29,86.99,10685,167
2316,2026-04-10 01:49:34,37.58,2948,311
2317,2026-04-10 01:49:39,19.39,10201,376
2318,2026-04-10 01:49:44,35.7,14896,142
2319,2026-04-10 01:49:49,39.74,15253,419
2320,2026-04-10 01:49:54,84.28,11252,453
2321,2026-04-10 01:49:59,15.6,5042,406
2322,2026-04-10 01:50:04,56.32,11426,96
2323,2026-04-10 01:50:09,78.69,1239,14
2324,2026-04-10 01:50:14,49.88,16103,410
2325,2026-04-10 01:50:19,45.47,14092,420
2326,2026-04-10 01:50:24,52.98,5580,225
2327,2026-04-10 01:50:29,42.33,5111,424
2328,2026-04-10 01:50:34,92.74,15913,159
2329,2026-04-10 01:50:39,64.75,15851,164
2330,2026-04-10 01:50:44,13.57,7728,111
2331,2026-04-10 01:50:49,31.1,13687,359
2332,2026-04-10 01:50:54,3.22,8914,345
2333,2026-04-10 01:50:59,85.68,1641,394
2334,2026-04-10 01:51:04,27.62,5991,453
2335,2026-04-10 01:51:09,64.85,4398,60
2336,2026-04-10 01:51:14,68.99,3265,226
2337,2026-04-10 01:51:19,59.91,9228,285
2338,2026-04-10 01:51:24,49.04,1018,73
2339,2026-04-10 01:51:29,30.44,15353,278
2340,2026-04-10 01:51:34,65.12,1647,318
2341,2026-04-10 01:51:39,62.64,3250,486
2342,2026-04-10 01:51:44,74.09,10785,153
2343,2026-04-10 01:51:49,6.06,14274,497
2344,2026-04-10 01:51:54,7.83,16278,480
2345,2026-04-10 01:51:59,51.99,1516,344
2346,2026-04-10 01:52:04,38.02,6379,255
2347,2026-04-10 01:52:09,93.6,12733,349
2348,2026-04-10 01:52:14,62.73,5618,11
2349,2026-04-10 01:52:19,24.86,13230,225
2350,2026-04-10 01:52:24,16.78,9475,254
2351,2026-04-10 01:52:29,83.17,2630,299
2352,2026-04-10 01:52:34,14.52,5356,245
2353,2026-04-10 01:52:39,24.57,6339,487
2354,2026-04-10 01:52:44,48.41,9160,139
2355,2026-04-10 01:52:49,66.3,878,261
2356,2026-04-10 01:52:54,52.75,668,289
2357,2026-04-10 01:52:59,79.34,8209,371
2358,2026-04-10 01:53:04,93.45,6350,390
2359,2026-04-10 01:53:09,16.6,7369,103
2360,2026-04-10 01:53:14,11.79,408,336
2361,2026-04-10 01:53:19,76.64,358,470
2362,2026-04-10 01:53:24,53.75,15014,261
2363,2026-04-10 01:53:29,60.62,10582,497
2364,2026-04-10 01:53:34,90.94,9508,97
2365,2026-04-10 01:53:39,22.17,15348,96
2366,2026-04-10 01:53:44,69.11,15832,320
2367,2026-04-10 01:53:49,91.23,12346,109
2368,2026-04-10 01:53:54,42.76,12563,358
2369,2026-04-10 01:53:59,5.19,11966,392
2370,2026-04-10 01:54:04,95.08,4602,299
2371,2026-04-10 01:54:09,3.22,690,322
2372,2026-04-10 01:54:14,49.41,2859,157
2373,2026-04-10 01:54:19,67.53,14075,62
2374,2026-04-10 01:54:24,83.41,2647,360
2375,2026-04-10 01:54:29,4.03,11225,436
2376,2026-04-10 01:54:34,68.78,3036,49
2377,2026-04-10 01:54:39,34.06,6407,430
2378,2026-04-10 01:54:44,63.3,9177,122
2379,2026-04-10 01:54:49,20.95,12705,94
2380,2026-04-10 01:54:54,10.53,11515,251
2381,2026-04-10 01:54:59,26.89,10776,53
2382,2026-04-10 01:55:04,43.68,2342,469
2383,2026-04-10 01:55:09,38.59,8196,489
2384,2026-04-10 01:55:14,40.74,9257,62
2385,2026-04-10 01:55:19,6.08,12332,215
2386,2026-04-10 01:55:24,31.88,11755,98
2387,2026-04-10 01:55:29,85.21,5956,351
2388,2026-04-10 01:55:34,65.74,15213,359
2389,2026-04-10 01:55:39,73.6,2669,203
2390,2026-04-10 01:55:44,75.64,11295,471
2391,2026-04-10 01:55:49,95.35,7947,282
2392,2026-04-10 01:55:54,81.76,13943,491
2393,2026-04-10 01:55:59,78.16,9536,412
2394,2026-04-10 01:56:04,69.17,3297,464
2395,2026-04-10 01:56:09,53.8,10916,370
2396,2026-04-10 01:56:14,52.01,4098,376
2397,2026-04-10 01:56:19,69.74,12309,223
2398,2026-04-10 01:56:24,3.91,2697,460
2399,2026-04-10 01:56:29,7.24,6926,447
2400,2026-04-10 01:56:34,14.91,3331,371
2401,2026-04-10 01:56:39,8.95,2331,249
2402,2026-04-10 01:56:44,3.36,4090,242
2403,2026-04-10 01:56:49,71.48,3495,331
2404,2026-04-10 01:56:54,89.17,2050,366
2405,2026-04-10 01:56:59,44.5,15512,218
2406,2026-04-10 01:57:04,9.55,3640,156
2407,2026-04-10 01:57:09,31.92,1767,221
2408,2026-04-10 01:57:14,94.88,10160,183
2409,2026-04-10 01:57:19,91.28,8853,225
2410,2026-04-10 01:57:24,64.23,1433,292
2411,2026-04-10 01:57:29,34.02,7623,433
2412,2026-04-10 01:57:34,55.62,5094,205
2413,2026-04-10 01:57:39,28.82,8298,16
2414,2026-04-10 01:57:44,60.0,12680,39
2415,2026-04-10 01:57:49,67.12,1263,381
2416,2026-04-10 01:57:54,56.51,16067,158
2417,2026-04-10 01:57:59,9.51,308,401
2418,2026-04-10 01:58:04,58.69,6790,251
2419,2026-04-10 01:58:09,44.55,4802,185
2420,2026-04-10 01:58:14,47.53,7306,230
2421,2026-04-10 01:58:19,57.49,12070,458
2422,2026-04-10 01:58:24,88.74,12878,348
2423,2026-04-10 01:58:29,89.72,2642,116
2424,2026-04-10 01:58:34,18.41,14702,189
2425,2026-04-10 01:58:39,72.02,15992,202
2426,2026-04-10 01:58:44,69.22,15909,314
2427,2026-04-10 01:58:49,17.88,5167,77
2428,2026-04-10 01:58:54,35.17,12885,230
2429,2026-04-10 01:58:59,9.72,7437,167
2430,2026-04-10 01:59:04,4.76,11913,428
2431,2026-04-10 01:59:09,39.42,5142,478
2432,2026-04-10 01:59:14,47.29,11060,125
2433,2026-04-10 01:59:19,45.11,9548,479
2434,2026-04-10 01:59:24,77.05,15459,210
2435,2026-04-10 01:59:29,88.11,5587,180
2436,2026-04-10 01:59:34,78.37,1573,454
2437,2026-04-10 01:59:39,71.46,7489,290
2438,2026-04-10 01:59:44,59.3,9778,470
2439,2026-04-10 01:59:49,95.36,11729,82
2440,2026-04-10 01:59:54,8.9,2668,249
2441,2026-04-10 01:59:59,72.51,3275,24
2442,2026-04-10 02:00:04,89.41,503,156
2443,2026-04-10 02:00:09,96.82,5090,118
2444,2026-04-10 02:00:14,21.15,1588,18
2445,2026-04-10 02:00:19,57.42,15062,451
2446,2026-04-10 02:00:24,39.53,668,123
2447,2026-04-10 02:00:29,84.72,5950,106
2448,2026-04-10 02:00:34,10.6,8171,24
2449,2026-04-10 02:00:39,74.87,16188,142
2450,2026-04-10 02:00:44,67.58,4835,13
2451,2026-04-10 02:00:49,39.13,6080,414
2452,2026-04-10 02:00:54,93.33,12554,86
2453,2026-04-10 02:00:59,56.96,12754,486
2454,2026-04-10 02:01:04,28.85,9245,464
2455,2026-04-10 02:01:09,34.24,5735,500
2456,2026-04-10 02:01:14,48.19,13783,42
2457,2026-04-10 02:01:19,85.97,1634,123
2458,2026-04-10 02:01:24,64.88,5667,156
2459,2026-04-10 02:01:29,6.58,14340,480
2460,2026-04-10 02:01:34,50.04,11321,281
2461,2026-04-10 02:01:39,91.79,10543,473
2462,2026-04-10 02:01:44,97.71,16093,72
2463,2026-04-10 02:01:49,93.64,10608,32
2464,2026-04-10 02:01:54,49.65,6676,53
2465,2026-04-10 02:01:59,50.38,11391,89
2466,2026-04-10 02:02:04,34.05,2115,287
2467,2026-04-10 02:02:09,62.02,9335,476
2468,2026-04-10 02:02:14,31.86,2230,180
2469,2026-04-10 02:02:19,41.78,14426,233
2470,2026-04-10 02:02:24,55.88,4723,377
2471,2026-04-10 02:02:29,57.6,2130,181
2472,2026-04-10 02:02:34,68.2,8560,365
2473,2026-04-10 02:02:39,85.77,12075,11
2474,2026-04-10 02:02:44,82.59,4402,14
2475,2026-04-10 02:02:49,19.88,7970,395
2476,2026-04-10 02:02:54,49.75,1523,426
2477,2026-04-10 02:02:59,65.9,7805,398
2478,2026-04-10 02:03:04,78.57,11899,477
2479,2026-04-10 02:03:09,96.26,12285,50
2480,2026-04-10 02:03:14,96.4,7072,351
2481,2026-04-10 02:03:19,65.14,10715,297
2482,2026-04-10 02:03:24,42.99,13847,278
2483,2026-04-10 02:03:29,28.28,11854,412
2484,2026-04-10 02:03:34,3.79,4854,249
2485,2026-04-10 02:03:39,36.01,13267,380
2486,2026-04-10 02:03:44,30.11,16265,180
2487,2026-04-10 02:03:49,94.03,12946,287
2488,2026-04-10 02:03:54,70.85,4744,255
2489,2026-04-10 02:03:59,18.95,9212,307
2490,2026-04-10 02:04:04,71.57,7548,286
2491,2026-04-10 02:04:09,31.97,12362,8
2492,2026-04-10 02:04:14,33.77,4590,285
2493,2026-04-10 02:04:19,23.85,1868,437
2494,2026-04-10 02:04:24,86.99,8184,39
2495,2026-04-10 02:04:29,34.38,8614,18
2496,2026-04-10 02:04:34,51.63,5988,121
2497,2026-04-10 02:04:39,35.92,5270,345
2498,2026-04-10 02:04:44,19.38,12859,206
2499,2026-04-10 02:04:49,12.96,14050,37
2500,2026-04-10 02:04:54,91.09,2015,89
2501,2026-04-10 02:04:59,0.67,14208,368
2502,2026-04-10 02:05:04,70.89,296,382
2503,2026-04-10 02:05:09,65.0,3377,398
2504,2026-04-10 02:05:14,48.26,4517,14
2505,2026-04-10 02:05:19,4.26,8759,383
2506,2026-04-10 02:05:24,45.75,2529,240
2507,2026-04-10 02:05:29,95.96,10145,353
2508,2026-04-10 02:05:34,44.85,532,273
2509,2026-04-10 02:05:39,80.68,11320,89
2510,2026-04-10 02:05:44,19.36,6968,100
2511,2026-04-10 02:05:49,54.93,9174,200
2512,2026-04-10 02:05:54,31.77,6015,458
2513,2026-04-10 02:05:59,71.29,12318,420
2514,2026-04-10 02:06:04,12.6,5852,322
2515,2026-04-10 02:06:09,62.49,773,410
2516,2026-04-10 02:06:14,49.16,7269,464
2517,2026-04-10 02:06:19,62.6,14780,50
2518,2026-04-10 02:06:24,42.44,9014,422
2519,2026-04-10 02:06:29,8.75,15310,328
2520,2026-04-10 02:06:34,32.55,10818,68
2521,2026-04-10 02:06:39,40.21,14888,169
2522,2026-04-10 02:06:44,81.12,13163,268
2523,2026-04-10 02:06:49,28.26,9029,215
2524,2026-04-10 02:06:54,77.74,3743,277
2525,2026-04-10 02:06:59,54.04,13324,264
2526,2026-04-10 02:07:04,30.05,462,375
2527,2026-04-10 02:07:09,30.69,8266,390
2528,2026-04-10 02:07:14,84.03,10146,253
2529,2026-04-10 02:07:19,56.26,6543,231
2530,2026-04-10 02:07:24,29.78,8548,39
2531,2026-04-10 02:07:29,65.22,688,351
2532,2026-04-10 02:07:34,61.04,12685,16
2533,2026-04-10 02:07:39,29.71,15170,132
2534,2026-04-10 02:07:44,88.09,947,432
2535,2026-04-10 02:07:49,30.07,9300,127
2536,2026-04-10 02:07:54,37.44,14474,405
2537,2026-04-10 02:07:59,73.58,3243,265
2538,2026-04-10 02:08:04,85.06,2370,449
2539,2026-04-10 02:08:09,3.08,14686,240
2540,2026-04-10 02:08:14,66.55,5226,340
2541,2026-04-10 02:08:19,82.71,3189,472
2542,2026-04-10 02:08:24,10.11,1502,447
2543,2026-04-10 02:08:29,27.17,7091,63
2544,2026-04-10 02:08:34,32.09,3057,354
2545,2026-04-10 02:08:39,43.18,14058,152
2546,2026-04-10 02:08:44,73.02,202,41
2547,2026-04-10 02:08:49,20.74,7898,435
2548,2026-04-10 02:08:54,74.69,9821,217
2549,2026-04-10 02:08:59,74.82,8896,46
2550,2026-04-10 02:09:04,65.79,4372,256
2551,2026-04-10 02:09:09,71.5,401,485
2552,2026-04-10 02:09:14,55.13,13697,214
2553,2026-04-10 02:09:19,90.94,10608,490
2554,2026-04-10 02:09:24,40.22,6615,91
2555,2026-04-10 02:09:29,23.55,7513,115
2556,2026-04-10 02:09:34,41.24,464,195
2557,2026-04-10 02:09:39,36.21,3440,136
2558,2026-04-10 02:09:44,42.57,3325,32
2559,2026-04-10 02:09:49,16.27,15108,374
2560,2026-04-10 02:09:54,46.83,10293,482
2561,2026-04-10 02:09:59,77.74,8137,391
2562,2026-04-10 02:10:04,91.08,2446,362
2563,2026-04-10 02:10:09,93.67,1192,489
2564,2026-04-10 02:10:14,82.92,6163,482
2565,2026-04-10 02:10:19,90.13,4793,198
2566,2026-04-10 02:10:24,58.01,3339,479
2567,2026-04-10 02:10:29,36.46,6827,123
2568,2026-04-10 02:10:34,82.97,1673,335
2569,2026-04-10 02:10:39,22.75,11408,405
2570,2026-04-10 02:10:44,61.55,6874,258
2571,2026-04-10 02:10:49,57.78,15459,162
2572,2026-04-10 02:10:54,42.75,5303,425
2573,2026-04-10 02:10:59,82.47,11774,24
2574,2026-04-10 02:11:04,1.78,5599,316
2575,2026-04-10 02:11:09,30.19,11829,393
2576,2026-04-10 02:11:14,9.36,1896,311
2577,2026-04-10 02:11:19,81.7,11719,430
2578,2026-04-10 02:11:24,49.11,4011,479
2579,2026-04-10 02:11:29,16.57,5833,473
2580,2026-04-10 02:11:34,49.04,9476,166
2581,2026-04-10 02:11:39,67.25,1288,190
2582,2026-04-10 02:11:44,21.14,12695,198
2583,2026-04-10 02:11:49,69.13,14961,355
2584,2026-04-10 02:11:54,2.84,8758,386
2585,2026-04-10 02:11:59,72.36,14902,307
2586,2026-04-10 02:12:04,22.54,8421,287
2587,2026-04-10 02:12:09,40.73,2416,32
2588,2026-04-10 02:12:14,24.78,12034,279
2589,2026-04-10 02:12:19,95.52,14712,310
2590,2026-04-10 02:12:24,63.56,10709,80
2591,2026-04-10 02:12:29,69.98,14990,319
2592,2026-04-10 02:12:34,28.11,1170,317
2593,2026-04-10 02:12:39,19.11,11107,479
2594,2026-04-10 02:12:44,40.32,15121,305
2595,2026-04-10 02:12:49,17.2,1446,446
2596,2026-04-10 02:12:54,55.62,2055,172
2597,2026-04-10 02:12:59,30.42,9158,58
2598,2026-04-10 02:13:04,5.56,11762,453
2599,2026-04-10 02:13:09,85.56,11695,49
2600,2026-04-10 02:13:14,44.02,2883,94
2601,2026-04-10 02:13:19,73.06,1476,134
2602,2026-04-10 02:13:24,21.82,9736,100
2603,2026-04-10 02:13:29,15.81,6530,3
2604,2026-04-10 02:13:34,21.02,4139,162
2605,2026-04-10 02:13:39,28.56,6118,86
2606,2026-04-10 02:13:44,31.85,4763,7
2607,2026-04-10 02:13:49,32.61,3914,305
2608,2026-04-10 02:13:54,38.75,10646,412
2609,2026-04-10 02:13:59,74.96,5169,356
2610,2026-04-10 02:14:04,57.08,12421,348
2611,2026-04-10 02:14:09,46.29,3583,444
2612,2026-04-10 02:14:14,48.39,3008,48
2613,2026-04-10 02:14:19,1.07,9739,288
2614,2026-04-10 02:14:24,36.44,14598,437
2615,2026-04-10 02:14:29,84.81,10530,275
2616,2026-04-10 02:14:34,91.55,5636,18
2617,2026-04-10 02:14:39,6.6,1651,49
2618,2026-04-10 02:14:44,83.74,12800,310
2619,2026-04-10 02:14:49,62.78,12555,129
2620,2026-04-10 02:14:54,28.56,7396,59
2621,2026-04-10 02:14:59,1.22,9332,236
2622,2026-04-10 02:15:04,66.33,13537,216
2623,2026-04-10 02:15:09,10.31,281,477
2624,2026-04-10 02:15:14,12.81,6140,463
2625,2026-04-10 02:15:19,87.81,12382,173
2626,2026-04-10 02:15:24,64.25,7490,498
2627,2026-04-10 02:15:29,62.1,7788,429
2628,2026-04-10 02:15:34,90.55,4148,410
2629,2026-04-10 02:15:39,28.86,1829,364
2630,2026-04-10 02:15:44,94.89,5192,494
2631,2026-04-10 02:15:49,52.17,15741,466
2632,2026-04-10 02:15:54,57.7,13279,75
2633,2026-04-10 02:15:59,24.75,2678,407
2634,2026-04-10 02:16:04,58.42,7390,140
2635,2026-04-10 02:16:09,30.31,15743,169
2636,2026-04-10 02:16:14,69.04,6559,380
2637,2026-04-10 02:16:19,51.68,9664,377
2638,2026-04-10 02:16:24,83.58,16207,225
2639,2026-04-10 02:16:29,91.48,1991,12
2640,2026-04-10 02:16:34,89.52,9984,358
2641,2026-04-10 02:16:39,2.83,2253,481
2642,2026-04-10 02:16:44,13.75,16145,307
2643,2026-04-10 02:16:49,90.58,1979,11
2644,2026-04-10 02:16:54,23.45,1106,15
2645,2026-04-10 02:16:59,65.63,14481,365
2646,2026-04-10 02:17:04,42.54,4136,213
2647,2026-04-10 02:17:09,10.77,14197,375
2648,2026-04-10 02:17:14,43.89,12637,288
2649,2026-04-10 02:17:19,69.5,1053,24
2650,2026-04-10 02:17:24,87.92,13556,143
2651,2026-04-10 02:17:29,79.32,11419,5
2652,2026-04-10 02:17:34,64.79,12992,19
2653,2026-04-10 02:17:39,71.74,1970,470
2654,2026-04-10 02:17:44,32.5,9968,170
2655,2026-04-10 02:17:49,19.53,2569,205
2656,2026-04-10 02:17:54,83.18,3333,296
2657,2026-04-10 02:17:59,2.9,1720,490
2658,2026-04-10 02:18:04,83.29,10858,461
2659,2026-04-10 02:18:09,14.1,14201,299
2660,2026-04-10 02:18:14,40.29,9038,52
2661,2026-04-10 02:18:19,48.79,12502,311
2662,2026-04-10 02:18:24,90.65,12515,233
2663,2026-04-10 02:18:29,9.51,3972,305
2664,2026-04-10 02:18:34,48.39,7022,356
2665,2026-04-10 02:18:39,80.83,6878,22
2666,2026-04-10 02:18:44,60.21,12674,282
2667,2026-04-10 02:18:49,85.32,15169,193
2668,2026-04-10 02:18:54,21.97,13895,246
2669,2026-04-10 02:18:59,26.19,7361,365
2670,2026-04-10 02:19:04,66.48,2737,32
2671,2026-04-10 02:19:09,85.58,13604,148
2672,2026-04-10 02:19:14,4.83,12526,314
2673,2026-04-10 02:19:19,18.9,4217,32
2674,2026-04-10 02:19:24,71.36,2837,111
2675,2026-04-10 02:19:29,30.38,11065,345
2676,2026-04-10 02:19:34,71.95,695,406
2677,2026-04-10 02:19:39,30.08,1391,244
2678,2026-04-10 02:19:44,28.69,2390,382
2679,2026-04-10 02:19:49,69.01,8962,469
2680,2026-04-10 02:19:54,51.58,6947,211
2681,2026-04-10 02:19:59,27.76,4510,127
2682,2026-04-10 02:20:04,27.06,5026,74
2683,2026-04-10 02:20:09,40.29,4362,432
2684,2026-04-10 02:20:14,34.89,9564,35
2685,2026-04-10 02:20:19,89.94,14788,5
2686,2026-04-10 02:20:24,69.84,7327,280
2687,2026-04-10 02:20:29,88.33,10723,41
2688,2026-04-10 02:20:34,63.55,3689,265
2689,2026-04-10 02:20:39,70.79,2791,75
2690,2026-04-10 02:20:44,73.29,6115,39
2691,2026-04-10 02:20:49,73.88,4587,134
2692,2026-04-10 02:20:54,47.08,1419,154
2693,2026-04-10 02:20:59,63.1,8569,241
2694,2026-04-10 02:21:04,94.69,645,149
2695,2026-04-10 02:21:09,23.02,14502,70
2696,2026-04-10 02:21:14,57.95,1421,409
2697,2026-04-10 02:21:19,3.61,9271,36
2698,2026-04-10 02:21:24,88.88,5937,295
2699,2026-04-10 02:21:29,57.5,4803,165
2700,2026-04-10 02:21:34,91.0,167,98
2701,2026-04-10 02:21:39,9.47,9905,316
2702,2026-04-10 02:21:44,2.47,14467,440
2703,2026-04-10 02:21:49,62.54,15480,370
2704,2026-04-10 02:21:54,78.76,10586,497
2705,2026-04-10 02:21:59,15.77,956,109
2706,2026-04-10 02:22:04,68.57,14536,267
2707,2026-04-10 02:22:09,58.04,2893,454
2708,2026-04-10 02:22:14,59.13,13054,388
2709,2026-04-10 02:22:19,56.55,3626,38
2710,2026-04-10 02:22:24,48.22,5870,93
2711,2026-04-10 02:22:29,96.3,13141,274
2712,2026-04-10 02:22:34,92.96,15506,185
2713,2026-04-10 02:22:39,78.05,8858,161
2714,2026-04-10 02:22:44,31.37,10034,223
2715,2026-04-10 02:22:49,62.36,16080,106
2716,2026-04-10 02:22:54,30.83,12727,127
2717,2026-04-10 02:22:59,73.32,9415,160
2718,2026-04-10 02:23:04,67.8,14075,328
2719,2026-04-10 02:23:09,10.86,2661,189
2720,2026-04-10 02:23:14,2.15,5089,88
2721,2026-04-10 02:23:19,80.94,7182,291
2722,2026-04-10 02:23:24,53.4,12161,456
2723,2026-04-10 02:23:29,60.26,11737,441
2724,2026-04-10 02:23:34,53.57,8853,463
2725,2026-04-10 02:23:39,3.16,14789,473
2726,2026-04-10 02:23:44,35.72,15567,436
2727,2026-04-10 02:23:49,54.52,8835,415
2728,2026-04-10 02:23:54,68.79,16271,289
2729,2026-04-10 02:23:59,32.38,15105,197
2730,2026-04-10 02:24:04,40.95,3515,342
2731,2026-04-10 02:24:09,15.96,4468,75
2732,2026-04-10 02:24:14,39.23,15867,112
2733,2026-04-10 02:24:19,65.36,2916,303
2734,2026-04-10 02:24:24,71.41,11948,380
2735,2026-04-10 02:24:29,23.64,9560,176
2736,2026-04-10 02:24:34,28.81,7315,380
2737,2026-04-10 02:24:39,1.43,16375,276
2738,2026-04-10 02:24:44,77.72,7076,283
2739,2026-04-10 02:24:49,11.27,5296,253
2740,2026-04-10 02:24:54,62.49,11769,281
2741,2026-04-10 02:24:59,8.04,983,165
2742,2026-04-10 02:25:04,6.15,15159,319
2743,2026-04-10 02:25:09,16.77,5841,355
2744,2026-04-10 02:25:14,93.42,9147,387
2745,2026-04-10 02:25:19,25.67,3847,434
2746,2026-04-10 02:25:24,87.37,11823,113
2747,2026-04-10 02:25:29,71.71,7248,21
2748,2026-04-10 02:25:34,87.48,2394,401
2749,2026-04-10 02:25:39,18.46,10376,207
2750,2026-04-10 02:25:44,53.3,11622,397
2751,2026-04-10 02:25:49,31.08,4070,450
2752,2026-04-10 02:25:54,44.96,15052,1
2753,2026-04-10 02:25:59,91.88,11274,108
2754,2026-04-10 02:26:04,19.4,3764,352
2755,2026-04-10 02:26:09,92.27,141,413
2756,2026-04-10 02:26:14,9.35,873,230
2757,2026-04-10 02:26:19,40.37,4908,280
2758,2026-04-10 02:26:24,59.87,12814,344
2759,2026-04-10 02:26:29,32.98,6727,259
2760,2026-04-10 02:26:34,22.79,9425,482
2761,2026-04-10 02:26:39,90.35,6872,27
2762,2026-04-10 02:26:44,96.93,8400,393
2763,2026-04-10 02:26:49,59.34,6524,396
2764,2026-04-10 02:26:54,54.43,1669,217
2765,2026-04-10 02:26:59,24.42,8993,193
2766,2026-04-10 02:27:04,22.25,15265,333
2767,2026-04-10 02:27:09,2.72,12439,438
2768,2026-04-10 02:27:14,71.16,3948,294
2769,2026-04-10 02:27:19,17.0,1650,114
2770,2026-04-10 02:27:24,79.2,6425,391
2771,2026-04-10 02:27:29,19.44,16313,370
2772,2026-04-10 02:27:34,89.57,2490,153
2773,2026-04-10 02:27:39,1.08,3415,155
2774,2026-04-10 02:27:44,79.49,394,395
2775,2026-04-10 02:27:49,84.75,12302,130
2776,2026-04-10 02:27:54,45.0,15611,284
2777,2026-04-10 02:27:59,92.69,2639,11
2778,2026-04-10 02:28:04,71.44,2176,54
2779,2026-04-10 02:28:09,13.38,7870,443
2780,2026-04-10 02:28:14,5.26,12774,306
2781,2026-04-10 02:28:19,21.08,4009,500
2782,2026-04-10 02:28:24,42.59,2131,31
2783,2026-04-10 02:28:29,39.92,13894,145
2784,2026-04-10 02:28:34,44.54,2592,421
2785,2026-04-10 02:28:39,34.0,10161,291
2786,2026-04-10 02:28:44,8.01,5618,30
2787,2026-04-10 02:28:49,38.91,8383,5
2788,2026-04-10 02:28:54,67.61,12626,232
2789,2026-04-10 02:28:59,89.74,3913,370
2790,2026-04-10 02:29:04,31.73,7151,244
2791,2026-04-10 02:29:09,89.56,11320,426
2792,2026-04-10 02:29:14,9.46,6013,115
2793,2026-04-10 02:29:19,14.86,9726,41
2794,2026-04-10 02:29:24,1.96,13934,283
2795,2026-04-10 02:29:29,93.07,13263,9
2796,2026-04-10 02:29:34,51.17,15618,67
2797,2026-04-10 02:29:39,38.15,523,172
2798,2026-04-10 02:29:44,47.45,9919,177
2799,2026-04-10 02:29:49,14.82,3852,385
2800,2026-04-10 02:29:54,18.19,10309,294
2801,2026-04-10 02:29:59,53.75,5247,452
2802,2026-04-10 02:30:04,80.2,390,175
2803,2026-04-10 02:30:09,34.11,16199,420
2804,2026-04-10 02:30:14,15.01,12881,472
2805,2026-04-10 02:30:19,97.43,6458,170
2806,2026-04-10 02:30:24,8.82,13728,312
2807,2026-04-10 02:30:29,80.19,11723,115
2808,2026-04-10 02:30:34,49.47,11847,257
2809,2026-04-10 02:30:39,97.65,10679,206
2810,2026-04-10 02:30:44,39.42,8523,165
2811,2026-04-10 02:30:49,16.45,13362,227
2812,2026-04-10 02:30:54,49.03,11896,392
2813,2026-04-10 02:30:59,78.81,13305,319
2814,2026-04-10 02:31:04,49.19,10436,350
2815,2026-04-10 02:31:09,69.86,8241,204
2816,2026-04-10 02:31:14,80.81,14224,365
2817,2026-04-10 02:31:19,68.08,3007,364
2818,2026-04-10 02:31:24,64.43,15322,294
2819,2026-04-10 02:31:29,29.25,2488,411
2820,2026-04-10 02:31:34,85.66,954,410
2821,2026-04-10 02:31:39,61.44,1019,71
2822,2026-04-10 02:31:44,40.55,4961,457
2823,2026-04-10 02:31:49,59.72,8997,91
2824,2026-04-10 02:31:54,79.02,3808,277
2825,2026-04-10 02:31:59,1.86,14504,76
2826,2026-04-10 02:32:04,19.53,8965,12
2827,2026-04-10 02:32:09,23.71,12230,82
2828,2026-04-10 02:32:14,90.44,15607,273
2829,2026-04-10 02:32:19,32.88,11661,54
2830,2026-04-10 02:32:24,55.81,15285,216
2831,2026-04-10 02:32:29,54.46,15171,129
2832,2026-04-10 02:32:34,86.55,13590,459
2833,2026-04-10 02:32:39,5.92,15012,216
2834,2026-04-10 02:32:44,85.24,1885,186
2835,2026-04-10 02:32:49,49.08,7688,257
2836,2026-04-10 02:32:54,11.21,7404,190
2837,2026-04-10 02:32:59,14.98,11360,284
2838,2026-04-10 02:33:04,47.03,4700,450
2839,2026-04-10 02:33:09,39.91,16367,435
2840,2026-04-10 02:33:14,58.76,13972,175
2841,2026-04-10 02:33:19,37.75,788,441
2842,2026-04-10 02:33:24,58.54,4079,74
2843,2026-04-10 02:33:29,77.02,7718,277
2844,2026-04-10 02:33:34,78.73,10749,294
2845,2026-04-10 02:33:39,3.74,3745,101
2846,2026-04-10 02:33:44,2.13,749,189
2847,2026-04-10 02:33:49,20.45,3028,201
2848,2026-04-10 02:33:54,39.88,13131,292
2849,2026-04-10 02:33:59,75.82,9735,247
2850,2026-04-10 02:34:04,52.21,10265,444
2851,2026-04-10 02:34:09,17.68,9196,491
2852,2026-04-10 02:34:14,70.78,14053,280
2853,2026-04-10 02:34:19,11.32,1716,62
2854,2026-04-10 02:34:24,74.48,4837,147
2855,2026-04-10 02:34:29,11.36,2632,81
2856,2026-04-10 02:34:34,27.51,13955,100
2857,2026-04-10 02:34:39,77.68,16136,379
2858,2026-04-10 02:34:44,30.98,3581,45
2859,2026-04-10 02:34:49,19.93,5538,142
